laus_code,state_fips,county_fips,county,state,year,labor_force,num_employed,num_unemployed,unemp_rate
CN5117500000000,51,175,Southampton County,VA,2016,9038,8686,352,3.9
CN5117700000000,51,177,Spotsylvania County,VA,2016,64475,61857,2618,4.1
CN5117900000000,51,179,Stafford County,VA,2016,67494,64858,2636,3.9
CN5118100000000,51,181,Surry County,VA,2016,3649,3457,192,5.3
CN5118300000000,51,183,Sussex County,VA,2016,4037,3789,248,6.1
CN5118500000000,51,185,Tazewell County,VA,2016,15969,14764,1205,7.5
CN5118700000000,51,187,Warren County,VA,2016,19746,18956,790,4
CN5119100000000,51,191,Washington County,VA,2016,26933,25725,1208,4.5
CN5119300000000,51,193,Westmoreland County,VA,2016,8926,8516,410,4.6
CN5119500000000,51,195,Wise County,VA,2016,13063,11948,1115,8.5
CN5119700000000,51,197,Wythe County,VA,2016,13588,12815,773,5.7
CN5119900000000,51,199,York County,VA,2016,31985,30741,1244,3.9
CN5151000000000,51,510,Alexandria city,VA,2016,95389,92649,2740,2.9
CN5152000000000,51,520,Bristol city,VA,2016,7501,7122,379,5.1
CN5153000000000,51,530,Buena Vista city,VA,2016,3262,3095,167,5.1
CN5154000000000,51,540,Charlottesville city,VA,2016,24830,23999,831,3.3
CN5155000000000,51,550,Chesapeake city,VA,2016,116459,111486,4973,4.3
CN5157000000000,51,570,Colonial Heights city,VA,2016,8784,8396,388,4.4
CN5158000000000,51,580,Covington city,VA,2016,2379,2241,138,5.8
CN5159000000000,51,590,Danville city,VA,2016,19036,17892,1144,6
CN5159500000000,51,595,Emporia city,VA,2016,2230,2086,144,6.5
CN5160000000000,51,600,Fairfax city,VA,2016,12950,12556,394,3
CN5161000000000,51,610,Falls Church city,VA,2016,7948,7732,216,2.7
CN5162000000000,51,620,Franklin city,VA,2016,3547,3336,211,5.9
CN5163000000000,51,630,Fredericksburg city,VA,2016,13530,12891,639,4.7
CN5164000000000,51,640,Galax city,VA,2016,2905,2760,145,5
CN5165000000000,51,650,Hampton city,VA,2016,64276,60662,3614,5.6
CN5166000000000,51,660,Harrisonburg city,VA,2016,24269,23127,1142,4.7
CN5167000000000,51,670,Hopewell city,VA,2016,9681,9052,629,6.5
CN5167800000000,51,678,Lexington city,VA,2016,2255,2113,142,6.3
CN5168000000000,51,680,Lynchburg city,VA,2016,35374,33549,1825,5.2
CN5168300000000,51,683,Manassas city,VA,2016,21834,21058,776,3.6
CN5168500000000,51,685,Manassas Park city,VA,2016,8410,8112,298,3.5
CN5169000000000,51,690,Martinsville city,VA,2016,5165,4799,366,7.1
CN5170000000000,51,700,Newport News city,VA,2016,88891,84375,4516,5.1
CN5171000000000,51,710,Norfolk city,VA,2016,110644,104850,5794,5.2
CN5172000000000,51,720,Norton city,VA,2016,1649,1537,112,6.8
CN5173000000000,51,730,Petersburg city,VA,2016,13509,12476,1033,7.6
CN5173500000000,51,735,Poquoson city,VA,2016,6178,5960,218,3.5
CN5174000000000,51,740,Portsmouth city,VA,2016,44370,41682,2688,6.1
CN5175000000000,51,750,Radford city,VA,2016,8316,7869,447,5.4
CN5176000000000,51,760,Richmond city,VA,2016,113825,108599,5226,4.6
CN5177000000000,51,770,Roanoke city,VA,2016,48994,46909,2085,4.3
CN5177500000000,51,775,Salem city,VA,2016,12824,12319,505,3.9
CN5179000000000,51,790,Staunton city,VA,2016,11933,11471,462,3.9
CN5180000000000,51,800,Suffolk city,VA,2016,42341,40358,1983,4.7
CN5181000000000,51,810,Virginia Beach city,VA,2016,228787,219775,9012,3.9
CN5182000000000,51,820,Waynesboro city,VA,2016,10105,9691,414,4.1
CN5183000000000,51,830,Williamsburg city,VA,2016,6630,6260,370,5.6
CN5184000000000,51,840,Winchester city,VA,2016,14289,13726,563,3.9
CN5300100000000,53,1,Adams County,WA,2016,8699,8107,592,6.8
CN5300300000000,53,3,Asotin County,WA,2016,9993,9482,511,5.1
CN5300500000000,53,5,Benton County,WA,2016,94454,88269,6185,6.5
CN5300700000000,53,7,Chelan County,WA,2016,43917,41339,2578,5.9
CN5300900000000,53,9,Clallam County,WA,2016,27450,25278,2172,7.9
CN5301100000000,53,11,Clark County,WA,2016,220608,206811,13797,6.3
CN5301300000000,53,13,Columbia County,WA,2016,1732,1614,118,6.8
CN5301500000000,53,15,Cowlitz County,WA,2016,44859,41501,3358,7.5
CN5301700000000,53,17,Douglas County,WA,2016,20661,19192,1469,7.1
CN5301900000000,53,19,Ferry County,WA,2016,2497,2227,270,10.8
CN5302100000000,53,21,Franklin County,WA,2016,39969,36913,3056,7.6
CN5302300000000,53,23,Garfield County,WA,2016,922,867,55,6
CN5302500000000,53,25,Grant County,WA,2016,44807,41486,3321,7.4
CN5302700000000,53,27,Grays Harbor County,WA,2016,27373,24989,2384,8.7
CN5302900000000,53,29,Island County,WA,2016,32821,30844,1977,6
CN5303100000000,53,31,Jefferson County,WA,2016,11509,10673,836,7.3
CN5303300000000,53,33,King County,WA,2016,1208334,1160734,47600,3.9
CN5303500000000,53,35,Kitsap County,WA,2016,117931,111115,6816,5.8
CN5303700000000,53,37,Kittitas County,WA,2016,21648,20344,1304,6
CN5303900000000,53,39,Klickitat County,WA,2016,9663,8980,683,7.1
CN5304100000000,53,41,Lewis County,WA,2016,32094,29499,2595,8.1
CN5304300000000,53,43,Lincoln County,WA,2016,4885,4605,280,5.7
CN5304500000000,53,45,Mason County,WA,2016,23597,21748,1849,7.8
CN5304700000000,53,47,Okanogan County,WA,2016,21548,20055,1493,6.9
CN5304900000000,53,49,Pacific County,WA,2016,8334,7642,692,8.3
CN5305100000000,53,51,Pend Oreille County,WA,2016,4723,4294,429,9.1
CN5305300000000,53,53,Pierce County,WA,2016,405717,380255,25462,6.3
CN5305500000000,53,55,San Juan County,WA,2016,7902,7521,381,4.8
CN5305700000000,53,57,Skagit County,WA,2016,58138,54193,3945,6.8
CN5305900000000,53,59,Skamania County,WA,2016,5081,4715,366,7.2
CN5306100000000,53,61,Snohomish County,WA,2016,412178,394217,17961,4.4
CN5306300000000,53,63,Spokane County,WA,2016,234518,219653,14865,6.3
CN5306500000000,53,65,Stevens County,WA,2016,17931,16395,1536,8.6
CN5306700000000,53,67,Thurston County,WA,2016,130653,123049,7604,5.8
CN5306900000000,53,69,Wahkiakum County,WA,2016,1296,1180,116,9
CN5307100000000,53,71,Walla Walla County,WA,2016,28890,27261,1629,5.6
CN5307300000000,53,73,Whatcom County,WA,2016,107690,101212,6478,6
CN5307500000000,53,75,Whitman County,WA,2016,23069,21885,1184,5.1
CN5307700000000,53,77,Yakima County,WA,2016,125794,115739,10055,8
CN5400100000000,54,1,Barbour County,WV,2016,6896,6436,460,6.7
CN5400300000000,54,3,Berkeley County,WV,2016,54596,52511,2085,3.8
CN5400500000000,54,5,Boone County,WV,2016,8103,7382,721,8.9
CN5400700000000,54,7,Braxton County,WV,2016,5494,5021,473,8.6
CN5400900000000,54,9,Brooke County,WV,2016,10030,9334,696,6.9
CN5401100000000,54,11,Cabell County,WV,2016,41344,39392,1952,4.7
CN5401300000000,54,13,Calhoun County,WV,2016,2652,2318,334,12.6
CN5401500000000,54,15,Clay County,WV,2016,3248,2916,332,10.2
CN5401700000000,54,17,Doddridge County,WV,2016,3747,3562,185,4.9
CN5401900000000,54,19,Fayette County,WV,2016,15998,14741,1257,7.9
CN5402100000000,54,21,Gilmer County,WV,2016,2533,2325,208,8.2
CN5402300000000,54,23,Grant County,WV,2016,5982,5633,349,5.8
CN5402500000000,54,25,Greenbrier County,WV,2016,15612,14779,833,5.3
CN5402700000000,54,27,Hampshire County,WV,2016,9986,9562,424,4.2
CN5402900000000,54,29,Hancock County,WV,2016,12817,11929,888,6.9
CN5403100000000,54,31,Hardy County,WV,2016,5695,5374,321,5.6
CN5403300000000,54,33,Harrison County,WV,2016,32181,30317,1864,5.8
CN5403500000000,54,35,Jackson County,WV,2016,11951,11185,766,6.4
CN5403700000000,54,37,Jefferson County,WV,2016,28743,27800,943,3.3
CN5403900000000,54,39,Kanawha County,WV,2016,85541,80937,4604,5.4
CN5404100000000,54,41,Lewis County,WV,2016,6802,6229,573,8.4
CN5404300000000,54,43,Lincoln County,WV,2016,7307,6692,615,8.4
CN5404500000000,54,45,Logan County,WV,2016,11139,10010,1129,10.1
CN5404700000000,54,47,McDowell County,WV,2016,5095,4480,615,12.1
CN5404900000000,54,49,Marion County,WV,2016,25675,24025,1650,6.4
CN5405100000000,54,51,Marshall County,WV,2016,13974,12870,1104,7.9
CN5405300000000,54,53,Mason County,WV,2016,9990,9284,706,7.1
CN5405500000000,54,55,Mercer County,WV,2016,22044,20610,1434,6.5
CN5405700000000,54,57,Mineral County,WV,2016,11857,11158,699,5.9
CN5405900000000,54,59,Mingo County,WV,2016,6717,5877,840,12.5
CN5406100000000,54,61,Monongalia County,WV,2016,51187,49001,2186,4.3
CN5406300000000,54,63,Monroe County,WV,2016,5962,5695,267,4.5
CN5406500000000,54,65,Morgan County,WV,2016,7656,7328,328,4.3
CN5406700000000,54,67,Nicholas County,WV,2016,9507,8671,836,8.8
CN5406900000000,54,69,Ohio County,WV,2016,20642,19508,1134,5.5
CN5407100000000,54,71,Pendleton County,WV,2016,3660,3519,141,3.9
CN5407300000000,54,73,Pleasants County,WV,2016,2953,2715,238,8.1
CN5407500000000,54,75,Pocahontas County,WV,2016,3683,3439,244,6.6
CN5407700000000,54,77,Preston County,WV,2016,14945,14102,843,5.6
CN5407900000000,54,79,Putnam County,WV,2016,25593,24359,1234,4.8
CN5408100000000,54,81,Raleigh County,WV,2016,29873,27813,2060,6.9
CN5408300000000,54,83,Randolph County,WV,2016,12130,11411,719,5.9
CN5408500000000,54,85,Ritchie County,WV,2016,4597,4300,297,6.5
CN5408700000000,54,87,Roane County,WV,2016,5233,4705,528,10.1
CN5408900000000,54,89,Summers County,WV,2016,4591,4311,280,6.1
CN5409100000000,54,91,Taylor County,WV,2016,7806,7373,433,5.5
CN5409300000000,54,93,Tucker County,WV,2016,3505,3320,185,5.3
CN5409500000000,54,95,Tyler County,WV,2016,3569,3259,310,8.7
CN5409700000000,54,97,Upshur County,WV,2016,9891,9160,731,7.4
CN5409900000000,54,99,Wayne County,WV,2016,15604,14593,1011,6.5
CN5410100000000,54,101,Webster County,WV,2016,3476,3189,287,8.3
CN5410300000000,54,103,Wetzel County,WV,2016,7182,6523,659,9.2
CN5410500000000,54,105,Wirt County,WV,2016,2239,2045,194,8.7
CN5410700000000,54,107,Wood County,WV,2016,36845,34756,2089,5.7
CN5410900000000,54,109,Wyoming County,WV,2016,7390,6641,749,10.1
CN5500100000000,55,1,Adams County,WI,2016,8303,7786,517,6.2
CN5500300000000,55,3,Ashland County,WI,2016,7956,7510,446,5.6
CN5500500000000,55,5,Barron County,WI,2016,24472,23326,1146,4.7
CN5500700000000,55,7,Bayfield County,WI,2016,7527,6991,536,7.1
CN5500900000000,55,9,Brown County,WI,2016,140771,135509,5262,3.7
CN5501100000000,55,11,Buffalo County,WI,2016,6593,6288,305,4.6
CN5501300000000,55,13,Burnett County,WI,2016,7152,6707,445,6.2
CN5501500000000,55,15,Calumet County,WI,2016,27977,27057,920,3.3
CN5501700000000,55,17,Chippewa County,WI,2016,33481,32020,1461,4.4
CN5501900000000,55,19,Clark County,WI,2016,17563,16858,705,4
CN5502100000000,55,21,Columbia County,WI,2016,31803,30631,1172,3.7
CN5502300000000,55,23,Crawford County,WI,2016,7967,7568,399,5
CN5502500000000,55,25,Dane County,WI,2016,316545,307258,9287,2.9
CN5502700000000,55,27,Dodge County,WI,2016,47871,46061,1810,3.8
CN5502900000000,55,29,Door County,WI,2016,15494,14700,794,5.1
CN5503100000000,55,31,Douglas County,WI,2016,23538,22253,1285,5.5
CN5503300000000,55,33,Dunn County,WI,2016,24383,23360,1023,4.2
CN5503500000000,55,35,Eau Claire County,WI,2016,58705,56639,2066,3.5
CN5503700000000,55,37,Florence County,WI,2016,2210,2074,136,6.2
CN5503900000000,55,39,Fond du Lac County,WI,2016,57183,55116,2067,3.6
CN5504100000000,55,41,Forest County,WI,2016,3996,3739,257,6.4
CN5504300000000,55,43,Grant County,WI,2016,28130,26989,1141,4.1
CN5504500000000,55,45,Green County,WI,2016,21485,20755,730,3.4
CN5504700000000,55,47,Green Lake County,WI,2016,9770,9279,491,5
CN5504900000000,55,49,Iowa County,WI,2016,13923,13426,497,3.6
CN5505100000000,55,51,Iron County,WI,2016,2662,2458,204,7.7
CN5505300000000,55,53,Jackson County,WI,2016,10354,9888,466,4.5
CN5505500000000,55,55,Jefferson County,WI,2016,45748,43902,1846,4
CN5505700000000,55,57,Juneau County,WI,2016,13520,12899,621,4.6
CN5505900000000,55,59,Kenosha County,WI,2016,88641,84378,4263,4.8
CN5506100000000,55,61,Kewaunee County,WI,2016,11054,10635,419,3.8
CN5506300000000,55,63,La Crosse County,WI,2016,67673,65148,2525,3.7
CN5506500000000,55,65,Lafayette County,WI,2016,9897,9572,325,3.3
CN5506700000000,55,67,Langlade County,WI,2016,9573,9061,512,5.3
CN5506900000000,55,69,Lincoln County,WI,2016,15277,14583,694,4.5
CN5507100000000,55,71,Manitowoc County,WI,2016,41835,39967,1868,4.5
CN5507300000000,55,73,Marathon County,WI,2016,73935,71220,2715,3.7
CN5507500000000,55,75,Marinette County,WI,2016,20509,19353,1156,5.6
CN5507700000000,55,77,Marquette County,WI,2016,7570,7173,397,5.2
CN5507800000000,55,78,Menominee County,WI,2016,1587,1463,124,7.8
CN5507900000000,55,79,Milwaukee County,WI,2016,479090,454475,24615,5.1
CN5508100000000,55,81,Monroe County,WI,2016,22997,22085,912,4
CN5508300000000,55,83,Oconto County,WI,2016,20548,19611,937,4.6
CN5508500000000,55,85,Oneida County,WI,2016,18706,17769,937,5
CN5508700000000,55,87,Outagamie County,WI,2016,103735,99957,3778,3.6
CN5508900000000,55,89,Ozaukee County,WI,2016,48705,47015,1690,3.5
CN5509100000000,55,91,Pepin County,WI,2016,4197,4032,165,3.9
CN5509300000000,55,93,Pierce County,WI,2016,24695,23664,1031,4.2
CN5509500000000,55,95,Polk County,WI,2016,24911,23733,1178,4.7
CN5509700000000,55,97,Portage County,WI,2016,39586,38030,1556,3.9
CN5509900000000,55,99,Price County,WI,2016,6961,6654,307,4.4
CN5510100000000,55,101,Racine County,WI,2016,99649,94555,5094,5.1
CN5510300000000,55,103,Richland County,WI,2016,9274,8917,357,3.8
CN5510500000000,55,105,Rock County,WI,2016,84378,80538,3840,4.6
CN5510700000000,55,107,Rusk County,WI,2016,6993,6624,369,5.3
CN5510900000000,55,109,St. Croix County,WI,2016,49807,47883,1924,3.9
CN5511100000000,55,111,Sauk County,WI,2016,35120,33824,1296,3.7
CN5511300000000,55,113,Sawyer County,WI,2016,7838,7327,511,6.5
CN5511500000000,55,115,Shawano County,WI,2016,21375,20459,916,4.3
CN5511700000000,55,117,Sheboygan County,WI,2016,61961,59790,2171,3.5
CN5511900000000,55,119,Taylor County,WI,2016,10951,10480,471,4.3
CN5512100000000,55,121,Trempealeau County,WI,2016,16706,16072,634,3.8
CN5512300000000,55,123,Vernon County,WI,2016,15785,15194,591,3.7
CN5512500000000,55,125,Vilas County,WI,2016,10033,9449,584,5.8
CN5512700000000,55,127,Walworth County,WI,2016,57780,55399,2381,4.1
CN5512900000000,55,129,Washburn County,WI,2016,7972,7559,413,5.2
CN5513100000000,55,131,Washington County,WI,2016,76703,74040,2663,3.5
CN5513300000000,55,133,Waukesha County,WI,2016,223338,215330,8008,3.6
CN5513500000000,55,135,Waupaca County,WI,2016,27118,26007,1111,4.1
CN5513700000000,55,137,Waushara County,WI,2016,11464,10868,596,5.2
CN5513900000000,55,139,Winnebago County,WI,2016,93042,89607,3435,3.7
CN5514100000000,55,141,Wood County,WI,2016,34185,32488,1697,5
CN5600100000000,56,1,Albany County,WY,2016,21083,20416,667,3.2
CN5600300000000,56,3,Big Horn County,WY,2016,5584,5310,274,4.9
CN5600500000000,56,5,Campbell County,WY,2016,24650,22899,1751,7.1
CN5600700000000,56,7,Carbon County,WY,2016,8454,8063,391,4.6
CN5600900000000,56,9,Converse County,WY,2016,7937,7448,489,6.2
CN5601100000000,56,11,Crook County,WY,2016,3766,3595,171,4.5
CN5601300000000,56,13,Fremont County,WY,2016,20132,18694,1438,7.1
CN5601500000000,56,15,Goshen County,WY,2016,7130,6887,243,3.4
CN5601700000000,56,17,Hot Springs County,WY,2016,2460,2343,117,4.8
CN5601900000000,56,19,Johnson County,WY,2016,4227,4002,225,5.3
CN5602100000000,56,21,Laramie County,WY,2016,48880,46869,2011,4.1
CN5602300000000,56,23,Lincoln County,WY,2016,8771,8367,404,4.6
CN5602500000000,56,25,Natrona County,WY,2016,41220,38292,2928,7.1
CN5602700000000,56,27,Niobrara County,WY,2016,1362,1318,44,3.2
CN5602900000000,56,29,Park County,WY,2016,16027,15276,751,4.7
CN5603100000000,56,31,Platte County,WY,2016,4806,4575,231,4.8
CN5603300000000,56,33,Sheridan County,WY,2016,16200,15447,753,4.6
CN5603500000000,56,35,Sublette County,WY,2016,4281,4008,273,6.4
CN5603700000000,56,37,Sweetwater County,WY,2016,22265,20933,1332,6
CN5603900000000,56,39,Teton County,WY,2016,15369,14845,524,3.4
CN5604100000000,56,41,Uinta County,WY,2016,9468,8922,546,5.8
CN5604300000000,56,43,Washakie County,WY,2016,4270,4070,200,4.7
CN5604500000000,56,45,Weston County,WY,2016,3993,3796,197,4.9
CN7200100000000,72,1,Adjuntas Municipio,PR,2016,4468,3713,755,16.9
CN7200300000000,72,3,Aguada Municipio,PR,2016,11956,10281,1675,14
CN7200500000000,72,5,Aguadilla Municipio,PR,2016,15050,12826,2224,14.8
CN7200700000000,72,7,Aguas Buenas Municipio,PR,2016,6798,5824,974,14.3
CN7200900000000,72,9,Aibonito Municipio,PR,2016,6704,5701,1003,15
CN7201100000000,72,11,Anasco Municipio,PR,2016,8944,7786,1158,12.9
CN7201300000000,72,13,Arecibo Municipio,PR,2016,24165,20976,3189,13.2
CN7201500000000,72,15,Arroyo Municipio,PR,2016,5194,4237,957,18.4
CN7201700000000,72,17,Barceloneta Municipio,PR,2016,5822,4996,826,14.2
CN7201900000000,72,19,Barranquitas Municipio,PR,2016,7479,6504,975,13
CN7202100000000,72,21,Bayamon Municipio,PR,2016,67058,61063,5995,8.9
CN7202300000000,72,23,Cabo Rojo Municipio,PR,2016,14173,12408,1765,12.5
CN7202500000000,72,25,Caguas Municipio,PR,2016,48387,43395,4992,10.3
CN7202700000000,72,27,Camuy Municipio,PR,2016,9556,8371,1185,12.4
CN7202900000000,72,29,Canovanas Municipio,PR,2016,16225,14345,1880,11.6
CN7203100000000,72,31,Carolina Municipio,PR,2016,62566,57170,5396,8.6
CN7203300000000,72,33,Catano Municipio,PR,2016,8004,7205,799,10
CN7203500000000,72,35,Cayey Municipio,PR,2016,16229,14490,1739,10.7
CN7203700000000,72,37,Ceiba Municipio,PR,2016,3830,3331,499,13
CN7203900000000,72,39,Ciales Municipio,PR,2016,3860,3234,626,16.2
CN7204100000000,72,41,Cidra Municipio,PR,2016,15596,13992,1604,10.3
CN7204300000000,72,43,Coamo Municipio,PR,2016,10868,8891,1977,18.2
CN7204500000000,72,45,Comerio Municipio,PR,2016,5084,4388,696,13.7
CN7204700000000,72,47,Corozal Municipio,PR,2016,9291,8141,1150,12.4
CN7204900000000,72,49,Culebra Municipio,PR,2016,897,867,30,3.3
CN7205100000000,72,51,Dorado Municipio,PR,2016,12850,11818,1032,8
CN7205300000000,72,53,Fajardo Municipio,PR,2016,11419,9849,1570,13.7
CN7205400000000,72,54,Florida Municipio,PR,2016,3375,2887,488,14.5
CN7205500000000,72,55,Guanica Municipio,PR,2016,4187,3425,762,18.2
CN7205700000000,72,57,Guayama Municipio,PR,2016,12174,10181,1993,16.4
CN7205900000000,72,59,Guayanilla Municipio,PR,2016,5320,4325,995,18.7
CN7206100000000,72,61,Guaynabo Municipio,PR,2016,37320,35077,2243,6
CN7206300000000,72,63,Gurabo Municipio,PR,2016,17276,15789,1487,8.6
CN7206500000000,72,65,Hatillo Municipio,PR,2016,13294,11220,2074,15.6
CN7206700000000,72,67,Hormigueros Municipio,PR,2016,5598,4909,689,12.3
CN7206900000000,72,69,Humacao Municipio,PR,2016,17519,15042,2477,14.1
CN7207100000000,72,71,Isabela Municipio,PR,2016,12664,10876,1788,14.1
CN7207300000000,72,73,Jayuya Municipio,PR,2016,4220,3669,551,13.1
CN7207500000000,72,75,Juana Diaz Municipio,PR,2016,15581,13297,2284,14.7
CN7207700000000,72,77,Juncos Municipio,PR,2016,12379,10733,1646,13.3
CN7207900000000,72,79,Lajas Municipio,PR,2016,5692,4640,1052,18.5
CN7208100000000,72,81,Lares Municipio,PR,2016,7509,6067,1442,19.2
CN7208300000000,72,83,Las Marias Municipio,PR,2016,2911,2478,433,14.9
CN7208500000000,72,85,Las Piedras Municipio,PR,2016,11283,9754,1529,13.6
CN7208700000000,72,87,Loiza Municipio,PR,2016,8746,7752,994,11.4
CN7208900000000,72,89,Luquillo Municipio,PR,2016,6356,5454,902,14.2
CN7209100000000,72,91,Manati Municipio,PR,2016,11695,10338,1357,11.6
CN7209300000000,72,93,Maricao Municipio,PR,2016,1974,1674,300,15.2
CN7209500000000,72,95,Maunabo Municipio,PR,2016,3045,2483,562,18.5
CN7209700000000,72,97,Mayaguez Municipio,PR,2016,23367,20158,3209,13.7
CN7209900000000,72,99,Moca Municipio,PR,2016,10794,9122,1672,15.5
CN7210100000000,72,101,Morovis Municipio,PR,2016,8075,6983,1092,13.5
CN7210300000000,72,103,Naguabo Municipio,PR,2016,8035,7037,998,12.4
CN7210500000000,72,105,Naranjito Municipio,PR,2016,7253,6308,945,13
CN7210700000000,72,107,Orocovis Municipio,PR,2016,5230,4419,811,15.5
CN7210900000000,72,109,Patillas Municipio,PR,2016,4880,3876,1004,20.6
CN7211100000000,72,111,Penuelas Municipio,PR,2016,6170,5148,1022,16.6
CN7211300000000,72,113,Ponce Municipio,PR,2016,48145,41677,6468,13.4
CN7211500000000,72,115,Quebradillas Municipio,PR,2016,6109,5131,978,16
CN7211700000000,72,117,Rincon Municipio,PR,2016,4635,3909,726,15.7
CN7211900000000,72,119,Rio Grande Municipio,PR,2016,17092,15290,1802,10.5
CN7212100000000,72,121,Sabana Grande Municipio,PR,2016,6506,5474,1032,15.9
CN7212300000000,72,123,Salinas Municipio,PR,2016,7623,5967,1656,21.7
CN7212500000000,72,125,San German Municipio,PR,2016,10464,8880,1584,15.1
CN7212700000000,72,127,San Juan Municipio,PR,2016,136252,125544,10708,7.9
CN7212900000000,72,129,San Lorenzo Municipio,PR,2016,11914,10412,1502,12.6
